,Transaction_date,Amount,Tax,Machine_ID,Transaction_Type
1114,16-01-19 17:46:10,130.73,0.0,14754038,Purchase
1115,31-10-20 19:42:03,166.72,0.0,21284114,Purchase
1116,14-09-19 09:59:51,174.54,0.0,40786781,Purchase
1117,17-05-18 08:35:48,104.73,0.0,96616497,Purchase
1118,28-04-18 05:05:21,,,99233134,Purchase
1119,,144.88,0.44,57350248,Purchase
1120,15-02-20 18:08:19,-22.36,-0.05,41489541,Purchase
1121,16-02-20 11:48:49,-18.79,-0.04,97733707,
1122,19-07-19 20:51:30,80.28,0.12,59166808,Purchase
1123,17-05-18 02:59:10,256.95,0.0,66867881,Withdrawal
1124,03-03-19 04:05:47,213.84,0.37,46365114,Withdrawal
1125,13-03-20 18:58:36,173.47,0.0,59085125,Transfer
1126,26-12-19 20:48:54,121.61,0.04,77676174,Transfer
1127,01-05-18 12:52:17,142.24,,29273575,Purchase
1128,20-12-20 13:55:31,,0.0,73990799,Purchase
1129,10-06-20 16:11:03,123.59,,83396765,
1130,20-01-19 04:59:15,240.63,0.05,55788629,Transfer
1131,16-03-19 22:03:50,255.66,0.0,80138718,Purchase
1132,15-09-18 23:20:13,227.23,0.0,91514958,Purchase
1133,06-08-18 15:57:32,108.56,0.22,23221360,Purchase
1134,25-11-19 18:57:53,140.63,0.0,73645830,Withdrawal
1135,31-01-20 02:39:39,145.82,0.52,88793220,Transfer
1136,01-01-18 15:08:04,170.51,0.62,31421601,
1137,08-09-20 23:01:25,51.24,0.2,63142714,Withdrawal
1138,23-04-20 09:18:36,,0.81,64138832,Transfer
1139,30-12-20 07:47:12,87.68,,62732060,Purchase
1140,14-04-18 19:16:52,161.97,0.32,96676431,Transfer
1141,03-01-18 11:03:55,154.11,0.5,87073868,Purchase
1142,03-12-19 20:42:14,,0.61,38869483,Purchase
1143,31-07-20 04:32:06,231.45,0.34,99428701,Withdrawal
1144,31-05-20 14:11:02,175.85,0.0,87292233,Transfer
1145,04-05-18 21:55:25,213.33,0.32,41882094,
1146,26-01-18 13:27:56,203.36,0.02,97733707,Purchase
1147,26-03-20 06:01:08,102.29,,31546060,Transfer
1148,24-01-18 04:47:47,246.45,0.0,27894188,Purchase
1149,27-02-19 11:20:20,232.92,0.0,38931288,Transfer
1150,16-12-18 15:46:55,81.26,,48928519,Withdrawal
1151,31-07-18 23:10:29,132.47,0.0,82309447,Transfer
1152,31-12-19 02:42:08,,0.58,14446538,Transfer
1153,26-12-20 18:09:58,172.57,0.3,71477211,Purchase
1154,04-10-19 13:16:31,182.75,0.0,39477221,Transfer
1155,14-02-19 03:26:01,,,89705626,Withdrawal
1156,23-07-20 16:36:10,92.32,,34090806,Transfer
1157,20-06-20 21:52:53,128.85,0.38,24887122,Withdrawal
1158,29-12-18 14:25:58,,0.78,94272884,Withdrawal
1159,23-07-19 22:06:33,,0.64,32228797,Purchase
1160,08-04-20 09:09:25,97.51,,19622547,Purchase
1161,08-03-20 05:57:02,207.07,0.0,89862979,
1162,04-08-19 11:33:03,124.6,0.0,82262533,Transfer
1163,04-08-18 04:10:25,195.03,0.0,37445126,Purchase
1164,12-05-19 18:13:11,195.92,0.84,98176554,Transfer
1165,05-03-19 06:15:32,,0.57,46858750,Withdrawal
1166,29-04-19 06:03:17,43.4,0.0,93327943,
1167,17-11-18 02:51:29,95.51,0.4,74114597,Purchase
1168,23-06-20 11:53:20,,,63688505,Transfer
1169,14-04-20 11:11:45,75.78,0.0,70193115,Transfer
1170,16-10-20 20:58:03,,,75348662,Purchase
1171,18-08-20 16:23:00,215.93,0.0,66554793,Transfer
1172,13-10-18 13:12:41,90.9,0.38,65768532,Transfer
1173,12-10-18 20:52:19,109.29,0.24,64138832,Purchase
1174,18-02-18 16:07:29,149.72,0.0,22581767,Purchase
1175,18-11-20 17:46:54,46.37,0.01,81697621,Purchase
1176,19-06-19 15:39:13,301.57,0.0,72643816,Withdrawal
1177,20-08-19 22:05:05,71.33,0.0,29406726,Purchase
1178,30-10-18 09:52:19,13.81,0.0,25554873,Withdrawal
1179,12-11-20 19:25:22,141.39,0.0,14754038,Purchase
1180,10-03-18 21:46:51,,0.04,93765313,Transfer
1181,15-01-18 05:58:43,,,75710318,Transfer
1182,27-07-19 01:25:41,223.45,0.0,94115913,Withdrawal
1183,24-03-20 05:01:30,45.06,0.16,57736045,Withdrawal
1184,01-06-18 03:44:23,74.67,0.0,48945390,Purchase
1185,15-09-19 07:10:19,,0.39,44496165,Transfer
1186,28-01-19 20:18:15,305.28,,29781923,Transfer
1187,02-12-19 08:38:02,,,21284114,Withdrawal
1188,07-04-20 22:02:37,259.89,0.32,42878777,
1189,27-02-19 16:15:42,155.5,0.07,22695034,
1190,09-11-19 08:50:39,152.72,0.0,87906926,Withdrawal
1191,,49.79,0.08,76351481,
1192,26-07-20 04:43:24,148.33,0.0,95979298,Transfer
1193,10-12-19 12:26:58,222.4,1.03,78169082,Purchase
1194,08-07-19 06:27:06,,0.49,33148226,Transfer
1195,11-01-19 22:22:52,179.41,0.0,47002673,Transfer
1196,15-07-20 12:39:36,174.53,,63142714,Transfer
1197,24-07-18 13:13:18,321.36,0.53,67878566,Purchase
1198,,95.14,0.38,93368689,Withdrawal
1199,22-09-19 04:54:32,203.57,0.58,61904999,
1200,20-08-18 22:33:24,,0.0,30440535,Withdrawal
1201,31-10-20 15:36:20,,0.0,93581340,Transfer
1202,,,0.0,57502480,Transfer
1203,21-09-20 14:04:28,111.28,0.15,19538646,Purchase
1204,18-01-20 19:17:46,107.58,0.23,50428445,Withdrawal
1205,06-04-19 13:59:54,,0.21,77676174,Withdrawal
1206,24-05-18 00:43:20,194.85,0.13,32146342,Transfer
1207,30-04-19 09:08:20,62.0,0.09,78681196,Withdrawal
1208,25-05-18 09:43:44,145.82,0.0,50507645,Transfer
1209,,115.5,0.0,34090806,Withdrawal
1210,,252.59,0.0,27096704,Purchase
1211,16-07-18 07:00:30,261.51,,74124486,Purchase
1212,08-01-19 23:29:37,153.49,0.66,94709235,Purchase
1213,05-05-20 02:25:32,221.47,0.51,17520762,Transfer
1214,,14.47,0.05,34320457,Withdrawal
1215,29-10-19 21:19:20,120.01,0.0,96898585,Purchase
1216,02-04-19 08:47:19,54.04,0.0,27667783,Purchase
1217,28-11-19 14:30:42,135.46,0.1,38869483,Withdrawal
1218,31-10-20 12:22:26,,0.87,59766606,
1219,,109.61,0.44,69768632,Purchase
1220,07-12-18 10:00:08,150.3,,34533058,Purchase
1221,14-01-18 09:58:48,287.83,0.88,74114597,
1222,28-06-18 13:21:17,185.83,0.19,49631145,Transfer
1223,,345.52,0.0,80163233,Transfer
1224,14-07-20 03:49:45,144.57,,84960418,Withdrawal
1225,,20.83,0.0,22870334,Transfer
1226,03-01-20 14:47:32,184.9,,56033681,
1227,26-04-19 10:56:28,133.75,0.22,57884764,Transfer
1228,02-06-19 19:56:52,50.06,0.0,39477221,
1229,29-11-18 01:27:16,88.38,,92063406,Purchase
1230,,25.68,0.09,18065374,
1231,23-06-19 16:37:34,294.1,0.24,90764913,Purchase
1232,21-05-18 21:25:40,39.45,0.02,25661607,Transfer
1233,25-12-18 17:36:53,283.99,0.0,98801789,Transfer
1234,,125.56,0.0,86681316,Transfer
1235,14-01-20 21:07:29,157.43,0.52,85352316,Purchase
1236,14-04-19 17:51:10,173.18,0.0,87141382,Withdrawal
1237,27-10-20 04:33:50,220.83,,33686513,
1238,15-02-20 00:14:04,,0.0,61826522,Transfer
1239,10-11-18 05:46:14,161.79,0.0,44080441,Withdrawal
1240,16-04-19 09:30:12,6.53,0.01,81697621,
1241,28-06-19 00:50:11,,0.0,16291359,Purchase
1242,25-10-19 15:26:22,,0.41,78418409,Withdrawal
1243,19-03-18 00:25:05,129.37,0.0,64049187,Transfer
1244,,236.92,0.0,76996023,Withdrawal
1245,10-11-19 15:22:18,22.56,0.03,72572214,Transfer
1246,25-11-18 22:46:17,145.55,0.19,92789211,Withdrawal
1247,03-02-19 02:02:19,183.64,,86360924,Transfer
1248,13-04-18 04:41:19,164.34,,94375419,Transfer
1249,,288.83,0.0,36249888,
1250,20-12-19 00:20:51,,0.09,45591646,Transfer
1251,29-10-19 19:00:48,74.22,,21346967,Transfer
1252,04-08-20 12:20:19,120.26,0.0,33818131,Withdrawal
1253,21-01-20 04:00:16,,0.0,68897751,Purchase
1254,03-10-18 23:46:35,,0.0,31473815,Purchase
1255,01-08-19 14:25:12,208.0,0.0,11826952,Transfer
1256,08-03-20 21:44:06,,,71270966,Withdrawal
1257,05-10-20 05:51:42,182.63,0.89,43281346,Transfer
1258,18-01-19 04:03:57,174.18,0.87,38900154,Purchase
1259,16-07-19 18:47:10,178.63,0.73,91656576,Transfer
1260,17-09-20 08:23:50,173.9,0.73,38892134,
1261,17-09-18 15:21:34,287.24,0.0,19220149,Purchase
1262,02-04-20 08:52:19,223.39,0.88,59766606,Transfer
1263,12-02-18 03:49:02,215.53,0.0,55686912,
1264,,199.23,,12730697,Withdrawal
1265,26-09-19 03:00:10,205.73,0.21,65985263,Transfer
1266,,50.13,0.15,39651519,Purchase
1267,19-11-18 17:25:49,185.9,0.0,28119263,Purchase
1268,,91.17,0.39,68111320,Transfer
1269,18-08-20 23:54:27,277.93,,66867881,Transfer
1270,28-03-18 17:40:23,166.3,0.35,38530258,Withdrawal
1271,11-05-20 07:05:27,170.94,0.07,94476694,Withdrawal
1272,11-01-18 10:10:54,263.48,0.0,75043159,Withdrawal
1273,31-01-19 09:50:02,91.46,0.0,99935280,Withdrawal
1274,06-11-20 17:27:39,53.8,0.2,79958996,
1275,29-12-19 18:09:44,,0.0,31535273,Transfer
1276,06-04-19 15:18:29,185.17,0.0,93707908,Purchase
1277,01-04-19 02:55:34,192.8,0.0,40959090,
1278,,130.47,0.34,31546060,Purchase
1279,17-01-19 21:10:12,,0.0,71292904,Withdrawal
1280,08-09-20 06:01:57,112.68,0.0,89109472,Purchase
1281,03-04-20 01:30:45,,0.05,70268854,Purchase
1282,04-01-18 02:43:50,200.58,0.0,53846742,Purchase
1283,,158.18,,23432607,Purchase
1284,18-07-19 03:15:38,,0.0,72831733,
1285,24-06-19 05:15:33,,0.0,40078264,Transfer
1286,,70.27,0.19,21160868,Transfer
1287,14-11-19 07:20:03,175.86,0.0,44004730,Transfer
1288,26-11-18 18:38:11,85.13,0.0,81877631,Withdrawal
1289,19-12-18 19:48:38,170.54,0.0,96802592,Transfer
1290,20-03-20 18:00:44,,0.01,75348662,Withdrawal
1291,13-09-20 08:39:35,132.04,0.15,45780211,Transfer
1292,09-03-20 12:16:58,178.83,0.89,43993777,Purchase
1293,12-01-18 04:55:53,89.51,0.26,87153140,Withdrawal
1294,,101.41,0.0,49471546,Transfer
1295,01-02-20 09:50:57,56.14,0.24,19176908,Transfer
1296,31-10-18 06:03:41,222.8,0.0,86681316,Purchase
1297,10-06-18 19:13:54,,0.24,59161524,Transfer
1298,11-08-18 14:21:47,152.13,0.0,94683911,Purchase
1299,28-03-20 21:26:09,25.48,0.03,75710318,Transfer
1300,18-12-19 00:52:45,107.81,0.0,10227521,Purchase
1301,22-04-20 02:17:19,153.66,0.35,59598198,Withdrawal
1302,16-08-20 00:27:44,199.46,0.0,72831733,Purchase
1303,31-01-20 15:16:52,155.39,0.0,46961002,Purchase
1304,10-04-20 20:58:24,26.08,0.0,10916679,Purchase
1305,09-12-18 14:29:10,146.49,0.57,26957679,
1306,21-12-20 01:36:52,148.87,0.56,34320457,Withdrawal
1307,27-09-19 08:55:44,177.46,0.0,63554165,Withdrawal
1308,26-03-18 08:21:22,185.11,0.29,86585067,
1309,13-04-20 18:29:35,85.08,0.42,42878777,Transfer
1310,15-02-18 20:16:47,144.98,0.0,18153024,Purchase
1311,25-08-18 17:15:52,194.23,0.41,70432379,Purchase
1312,02-03-19 18:15:53,203.93,0.0,16568947,Purchase
1313,28-02-19 11:58:33,85.05,,44683047,Transfer
1314,11-01-20 11:46:15,96.89,0.0,38141143,Purchase
1315,30-03-19 11:50:24,167.17,0.23,80460270,Purchase
1316,14-11-20 03:13:57,124.3,0.34,47303985,Transfer
1317,17-08-18 16:04:14,,0.09,72895625,Purchase
1318,26-04-18 09:42:31,209.27,0.03,13244554,Purchase
1319,27-06-19 13:17:20,160.46,0.0,62325846,Transfer
1320,14-03-19 15:51:38,190.8,0.0,96415994,Withdrawal
1321,02-12-19 02:12:27,192.97,,58683605,Withdrawal
1322,12-06-18 05:26:50,74.97,,40334179,Withdrawal
1323,31-10-18 13:32:53,,0.0,24656912,Purchase
1324,30-12-18 18:14:11,146.75,0.0,65884559,Transfer
1325,24-12-19 05:19:20,37.33,0.18,14446538,
1326,,166.59,,90764913,Transfer
1327,26-04-18 07:51:50,166.55,0.38,49051729,Transfer
1328,10-09-19 02:13:15,,0.52,67356056,Purchase
1329,,113.84,0.53,94648190,Transfer
1330,22-08-18 16:08:59,218.95,0.81,25533692,
1331,20-03-18 03:04:12,95.45,0.4,28755126,Withdrawal
1332,18-08-20 15:08:17,,0.06,83946125,Transfer
1333,18-12-18 05:06:13,225.82,0.0,86681316,Purchase
1334,28-03-18 07:28:11,184.53,0.62,96866469,Transfer
1335,09-12-18 04:39:24,166.26,0.0,31473815,
1336,27-04-19 20:04:41,270.99,0.52,82499244,Purchase
1337,29-12-20 22:32:57,133.64,0.0,36721469,Transfer
1338,12-12-19 04:03:15,20.7,0.08,32146342,Withdrawal
1339,01-06-20 22:56:41,165.25,,57410872,Purchase
1340,,121.95,,60213646,Withdrawal
1341,07-01-20 04:44:07,125.92,0.48,45812655,Withdrawal
1342,11-08-20 12:06:13,,,78392881,Transfer
1343,,77.95,,93246154,Withdrawal
1344,,105.58,0.0,55395342,Withdrawal
1345,22-05-20 22:30:10,177.43,0.0,87312441,Purchase
1346,26-12-20 20:24:45,67.69,,65768532,Withdrawal
1347,09-05-19 23:06:17,184.52,0.0,19993017,Transfer
1348,22-12-18 12:37:28,111.92,0.0,54374657,Transfer
1349,27-09-19 04:39:16,160.7,0.0,89389032,Withdrawal
1350,25-05-20 21:26:48,255.35,0.0,67189368,Transfer
1351,02-10-18 04:36:01,116.82,0.34,21392455,Purchase
1352,12-05-20 05:11:31,164.67,0.28,47309822,Withdrawal
1353,01-06-18 00:57:05,140.52,0.6,64138832,Withdrawal
1354,24-03-18 23:50:14,219.4,0.0,65682212,Purchase
1355,06-08-20 21:27:31,44.58,,13731721,Transfer
1356,13-09-20 18:03:44,177.67,0.31,57142961,Withdrawal
1357,,115.41,0.55,45599009,Purchase
1358,25-10-19 11:26:00,55.34,0.0,65494011,Purchase
1359,29-11-19 00:47:11,84.91,,76356682,Transfer
1360,07-06-19 11:47:43,112.44,0.0,34090806,Withdrawal
1361,24-05-20 15:20:35,161.29,0.0,42106715,Purchase
1362,10-02-19 17:44:49,169.11,0.0,82154253,Purchase
1363,01-02-19 21:46:46,206.46,0.14,45780211,Withdrawal
1364,16-03-18 06:52:00,88.23,0.0,77652846,Transfer
1365,13-08-19 08:06:11,144.38,0.06,31546060,Withdrawal
1366,21-07-20 03:52:52,,0.0,99986913,Withdrawal
1367,30-05-18 20:14:39,,,23221360,Withdrawal
1368,15-04-20 11:45:53,79.37,0.0,73645830,Transfer
1369,24-11-19 23:08:44,139.74,0.32,88511056,Purchase
1370,19-02-20 00:10:05,45.4,0.09,50941814,Purchase
1371,03-10-18 23:13:39,129.29,0.33,51349750,Purchase
1372,07-03-18 23:59:21,71.52,0.02,53293927,Purchase
1373,01-06-20 05:07:52,,0.0,42106715,Withdrawal
1374,20-07-18 13:24:47,168.89,0.0,32042597,Purchase
1375,26-05-18 06:29:10,139.01,0.11,67566159,Withdrawal
1376,,,,32146342,Withdrawal
1377,01-04-19 02:57:45,239.09,0.0,24983334,Purchase
1378,25-03-18 17:20:00,,0.0,98120081,Withdrawal
1379,07-03-18 22:13:19,,0.49,95945565,
1380,11-08-20 19:26:30,101.96,0.0,14237706,Purchase
1381,,190.53,0.38,91656576,Transfer
1382,29-07-20 21:22:40,117.43,0.0,20183333,
1383,14-09-20 10:20:04,138.0,0.0,82440154,Purchase
1384,,185.81,,77652846,
1385,,133.65,0.3,94189142,Transfer
1386,22-06-18 20:31:31,-7.19,0.0,95979298,Purchase
1387,06-02-19 10:37:22,,,20720964,Purchase
1388,28-02-18 00:20:21,232.72,0.0,41365662,Purchase
1389,10-05-20 03:34:26,173.14,0.04,27552031,Withdrawal
1390,03-04-19 20:06:50,105.09,0.04,39662750,
1391,,262.04,0.86,33223249,Transfer
1392,22-07-18 17:48:11,,0.22,84011247,Withdrawal
1393,05-11-18 01:09:08,259.18,0.03,47269252,Purchase
1394,27-06-20 23:22:28,121.57,0.0,87906926,Purchase
1395,15-09-19 10:52:53,,0.0,94683911,Transfer
1396,08-12-20 17:47:56,192.24,0.0,33686513,Withdrawal
1397,27-07-19 10:50:48,203.69,0.0,27600902,Transfer
1398,11-05-20 09:48:05,175.33,0.0,14078016,Transfer
1399,,,0.16,49263559,
1400,12-06-18 22:19:16,227.18,0.0,48928519,Purchase
1401,14-04-20 09:24:47,178.77,0.0,81667635,Withdrawal
1402,24-09-19 03:07:17,233.97,0.0,34090806,Purchase
1403,27-07-18 16:18:09,183.51,0.0,67683144,Purchase
1404,04-02-18 00:56:54,204.95,0.95,52610610,Purchase
1405,20-04-19 19:28:48,,,23340180,Withdrawal
1406,04-06-20 01:48:27,116.21,0.0,75725790,Withdrawal
1407,26-02-19 11:36:11,81.3,,88727088,Withdrawal
1408,05-04-18 20:02:42,200.74,,92789211,
1409,17-08-18 01:39:01,110.59,0.29,18065374,Transfer
1410,,127.96,0.0,76356682,Withdrawal
1411,01-12-18 19:24:28,,,85605984,Purchase
1412,02-01-20 07:45:29,136.18,,68539102,Withdrawal
1413,03-09-19 10:13:20,-16.37,-0.01,59598198,Transfer
1414,16-10-18 18:35:03,67.66,0.0,20683527,
1415,13-02-19 06:09:06,180.15,0.55,65768532,Purchase
1416,30-09-18 11:49:47,26.41,0.06,17975221,Withdrawal
1417,14-01-20 05:16:25,,0.52,66925143,Withdrawal
1418,,181.9,,87906926,Purchase
1419,23-03-18 09:23:35,112.68,0.17,12105733,Purchase
1420,21-06-20 18:04:40,141.57,0.0,65682212,
1421,,,0.0,48189594,Purchase
1422,20-07-18 04:51:00,198.95,,18686613,Transfer
1423,18-11-20 02:01:36,,0.71,12966489,Purchase
1424,14-05-18 22:21:05,229.69,0.0,43941575,Transfer
1425,08-09-19 16:59:53,260.38,0.0,93327943,Withdrawal
1426,,230.62,,52828665,Withdrawal
1427,13-06-20 03:42:25,134.91,0.0,95995138,Transfer
1428,13-06-20 02:54:41,,0.0,11826952,Transfer
1429,27-06-18 22:46:18,152.56,0.0,24656912,Purchase
1430,,192.33,0.0,14078016,Transfer
1431,07-06-19 11:10:51,-25.09,0.0,32275625,Purchase
1432,06-09-20 18:48:20,38.3,,66088241,Withdrawal
1433,02-05-20 17:51:31,321.94,0.0,37803482,Purchase
1434,05-07-19 15:20:01,183.35,0.0,72643816,Purchase
1435,15-01-19 17:36:19,,0.0,46961002,Transfer
1436,10-10-18 15:08:01,227.58,0.12,38869483,
1437,22-04-19 21:42:22,107.1,0.0,32042597,Purchase
1438,15-02-20 17:39:08,109.91,0.28,52269788,Purchase
1439,16-09-19 15:03:03,169.23,0.25,49263559,Purchase
1440,14-12-20 07:39:20,154.98,0.0,10038856,Purchase
1441,02-06-20 13:20:15,73.35,0.0,94683911,
1442,19-11-20 16:50:34,30.38,0.0,73645830,Transfer
1443,09-10-20 00:41:37,189.84,0.18,42878777,Purchase
1444,22-09-20 14:35:05,215.71,0.0,37019861,Transfer
1445,20-04-19 12:25:27,,0.16,58170953,Withdrawal
1446,03-04-19 06:57:38,148.13,0.0,86294958,Purchase
1447,31-05-20 23:34:36,304.46,,31535273,Transfer
1448,,105.15,0.27,25129000,Purchase
1449,26-09-19 06:06:51,155.93,0.0,72504804,Purchase
1450,17-10-20 07:37:02,160.33,0.0,22050704,Withdrawal
1451,13-06-20 12:38:09,252.45,0.0,93511354,Transfer
1452,31-10-19 21:58:07,,0.0,82542922,Transfer
1453,11-09-18 03:46:31,78.92,0.25,68371651,Purchase
1454,10-03-19 17:56:16,271.78,,91819633,Purchase
1455,06-11-18 15:48:10,188.31,,23340180,Transfer
1456,25-02-18 17:52:54,67.42,0.24,84011247,
1457,08-05-19 07:38:46,112.2,0.37,35270594,
1458,22-12-20 12:33:07,91.06,0.0,41562656,Withdrawal
1459,12-12-18 05:46:56,212.46,0.65,77200430,Transfer
1460,08-02-19 05:06:17,66.71,0.0,48125766,Withdrawal
1461,14-02-18 23:21:39,215.34,0.0,44080441,Transfer
1462,05-12-18 20:53:06,237.26,0.0,67683144,Withdrawal
1463,22-07-20 19:37:27,186.74,0.0,34533058,Withdrawal
1464,09-09-18 13:24:17,88.43,0.0,56319658,Withdrawal
1465,12-03-19 10:39:43,,,47436965,Withdrawal
1466,22-08-20 17:02:49,267.43,0.0,30318266,Transfer
1467,30-10-20 18:33:54,109.15,0.0,60233186,Transfer
1468,10-06-19 10:28:55,170.17,0.08,30201521,
1469,30-09-19 03:35:06,259.77,0.01,59166808,Purchase
1470,13-05-19 09:23:06,115.56,0.23,47117219,Withdrawal
1471,,212.76,0.03,42712684,
1472,28-04-18 21:05:37,315.07,1.53,40301555,Transfer
1473,06-12-20 02:18:52,,0.0,68897751,Withdrawal
1474,12-04-20 05:11:38,157.56,0.26,83184604,Purchase
1475,27-03-20 12:36:41,163.42,0.0,33882686,Transfer
1476,02-03-18 23:53:07,94.37,,87312441,Withdrawal
1477,03-12-19 06:35:27,195.74,0.0,34416970,Purchase
1478,20-07-18 12:17:47,145.44,0.05,70323996,Purchase
1479,26-10-19 01:50:22,33.4,0.07,33420260,Transfer
1480,04-11-18 20:07:25,175.22,0.0,99128932,Withdrawal
1481,,80.32,0.24,47117219,Transfer
1482,01-03-19 10:32:28,179.58,0.0,55734589,
1483,15-09-18 21:37:31,305.56,0.2,61738456,Transfer
1484,,89.82,0.0,71270966,Withdrawal
1485,21-10-19 22:55:11,169.01,0.14,83779328,
1486,10-06-18 03:01:14,180.14,0.14,69080674,Transfer
1487,22-02-19 21:54:27,121.74,0.47,66313716,Purchase
1488,13-10-20 01:19:04,224.98,0.0,49701826,Purchase
1489,01-04-20 12:28:28,213.3,0.0,44459988,Transfer
1490,22-08-19 17:19:33,137.0,0.5,75348662,Withdrawal
1491,,119.94,0.06,66433906,Transfer
1492,06-03-20 15:56:03,81.9,0.0,60935907,Withdrawal
1493,,250.13,0.0,67049770,
1494,16-05-20 06:52:29,145.06,0.0,30440535,Withdrawal
1495,02-02-19 08:50:04,,0.39,46333649,Withdrawal
1496,,128.89,0.0,38379290,Transfer
1497,10-05-20 06:50:59,110.95,0.0,61639397,Withdrawal
1498,24-03-20 15:15:22,63.89,,93511354,
1499,,124.46,0.2,48786875,Transfer
1500,04-01-19 12:09:52,225.53,1.03,31110505,Purchase
1501,21-06-18 13:10:41,131.51,0.0,40078264,Purchase
1502,16-11-19 03:23:36,199.92,0.82,45234812,
1503,14-01-18 04:44:44,,0.0,84271517,
1504,20-10-20 02:33:35,217.3,0.0,66867881,Purchase
1505,29-03-18 03:27:09,139.3,0.0,17960860,
1506,16-04-18 20:07:26,324.64,1.53,89243260,Transfer
1507,,117.63,,38379290,
1508,31-07-20 12:11:45,,0.23,11995462,Purchase
1509,,94.2,0.0,84637965,Withdrawal
1510,05-03-20 01:50:33,209.73,0.0,50395962,Purchase
1511,17-07-20 19:31:08,98.86,0.0,76356682,Transfer
1512,13-05-19 00:45:46,176.82,0.0,42432840,Transfer
1513,03-02-19 01:29:39,,,38892134,Purchase
1514,16-08-18 20:24:38,182.12,0.45,95076614,Withdrawal
1515,14-12-20 20:49:08,118.88,0.14,63597471,
1516,02-03-19 11:58:49,127.66,0.39,98200480,Transfer
1517,28-04-20 15:01:08,,0.13,93371164,
1518,,221.91,0.0,44080441,Transfer
1519,29-02-20 00:27:14,275.65,0.0,84171743,Withdrawal
1520,18-07-18 04:19:27,240.4,1.15,63362746,Withdrawal
1521,27-08-19 12:45:52,110.2,0.11,87404709,Transfer
1522,19-10-18 18:59:05,146.19,0.38,71477211,Purchase
1523,10-10-18 14:33:58,55.32,0.13,49051729,Purchase
1524,06-11-20 08:52:33,201.26,0.06,68371651,Withdrawal
1525,,76.93,,49295789,Transfer
1526,26-04-18 13:40:32,172.84,0.49,98176554,Purchase
1527,18-09-19 11:56:02,,0.0,64049187,Transfer
1528,17-06-19 07:57:18,180.73,0.0,82154253,Purchase
1529,06-11-19 03:00:22,120.77,0.15,25661607,Withdrawal
1530,26-09-18 16:58:35,154.09,,15995751,Purchase
1531,15-10-19 15:14:06,118.95,0.47,95659232,
1532,,24.88,0.0,20720964,Transfer
1533,,76.98,0.11,21346967,Transfer
1534,22-01-20 13:43:18,127.1,0.0,76856009,Purchase
1535,28-03-20 23:13:19,251.79,0.0,20994897,Transfer
1536,14-04-18 11:21:18,302.26,,57184902,Transfer
1537,07-08-20 14:18:36,185.6,,38416396,Transfer
1538,09-02-19 04:07:08,,,28253303,Purchase
1539,30-10-18 03:17:40,,0.0,97553105,Purchase
1540,21-09-18 22:41:21,83.27,0.0,69195232,Withdrawal
1541,10-07-18 22:17:07,,0.0,81427866,Transfer
1542,22-12-20 16:49:41,92.17,0.08,85493476,Withdrawal
1543,11-07-18 00:13:44,,0.0,15553152,Withdrawal
1544,05-12-18 19:38:42,224.71,0.14,19176908,
1545,05-09-20 09:55:59,166.48,0.5,86466161,
1546,04-07-19 06:23:15,151.64,0.0,10519531,Withdrawal
1547,,165.26,0.0,37803482,Withdrawal
1548,22-06-18 14:03:32,65.18,0.14,13979945,
1549,30-06-20 05:15:38,150.19,0.62,41489541,Withdrawal
1550,11-05-18 14:09:01,171.62,0.0,36079097,Transfer
1551,29-05-18 15:39:10,118.81,0.0,86639691,Withdrawal
1552,19-06-18 04:14:26,144.01,0.22,86768471,Purchase
1553,,136.01,0.0,33000866,Purchase
1554,29-06-18 20:44:03,,0.72,34382899,
1555,28-10-19 15:36:03,223.67,0.0,69661649,
1556,30-09-18 19:53:18,209.41,,12966489,Purchase
1557,09-05-19 10:01:16,154.27,,30287579,Purchase
1558,05-12-18 04:46:51,-67.89,-0.12,22500154,Transfer
1559,,134.81,,19220149,Transfer
1560,05-06-20 14:58:34,248.85,0.33,41316189,Withdrawal
1561,22-04-18 19:36:37,182.45,0.01,14817755,Purchase
1562,11-03-18 00:29:45,58.1,0.23,15211547,Withdrawal
1563,10-04-19 06:28:31,167.07,0.27,36521883,Purchase
1564,13-12-20 13:37:17,250.71,0.0,97225894,Transfer
1565,,79.75,0.0,35040650,Transfer
1566,12-11-20 23:07:53,103.52,,36406310,Withdrawal
1567,04-05-19 03:50:03,234.14,0.38,79498251,
1568,,134.98,0.0,21231772,Transfer
1569,,136.36,0.0,81300236,Purchase
1570,01-08-18 04:52:18,230.89,0.0,70954782,Transfer
1571,08-03-19 21:39:08,198.97,0.0,34040104,Purchase
1572,13-02-20 11:56:35,290.95,0.58,65985263,Purchase
1573,05-09-18 18:24:52,144.22,0.0,32042597,
1574,07-03-19 21:29:58,283.59,0.0,69381779,Transfer
1575,,144.36,,77331737,Purchase
1576,07-09-18 21:39:20,89.0,0.0,76856009,Withdrawal
1577,23-02-18 18:04:47,82.25,0.16,10257223,
1578,,40.46,0.13,63231770,Withdrawal
1579,08-03-19 11:14:59,69.01,0.26,67618823,Purchase
1580,,52.56,0.0,41293287,Withdrawal
1581,,183.98,0.02,98503215,Withdrawal
1582,10-04-19 00:30:33,115.39,0.0,87094420,Transfer
1583,22-11-19 12:08:39,293.97,0.87,78251378,Transfer
1584,06-03-19 10:19:40,,0.0,90949802,Withdrawal
